# time   MOSI  MISO
2.14393  00  90
2.14423  0a  00
2.14450  00  aa
2.14477  b0  00
2.14506  00  16
2.14533  00  16
2.14560  a0  50
2.14589  00  00
2.14616  e4  c8
2.14647  00  9c
2.14674  b2  6a
2.14704  00  5a
2.14731  00  02
2.14758  00  46

2.19326  90  00
2.19355  00  00
2.19382  00  90
2.19412  0a  00
2.19439  00  aa
2.19466  b0  00
2.19495  00  16
2.19521  00  16
2.19548  a0  50
2.19577  00  00
2.19604  e4  c8
2.19635  00  9c
2.19662  b2  6a
2.19692  00  5a
2.19719  00  02
2.19746  00  46

2.24314  90  00
2.24343  00  00
2.24371  00  90
2.24400  0a  00
2.24427  00  aa
2.24453  b0  00
2.24483  00  16
2.24509  00  16
2.24536  a0  50
2.24565  00  00
2.24592  e4  c8
2.24623  00  9c
2.24650  b2  6a
2.24680  00  5a
2.24706  00  02
2.24733  00  46

2.29302  90  00
2.29331  00  00
2.29359  00  90
2.29388  0a  00
2.29416  00  aa
2.29442  b0  00
2.29472  00  16
2.29498  00  16
2.29525  a0  50
2.29554  00  00
2.29580  e4  c8
2.29612  00  9c
2.29639  b2  6a
2.29668  00  5a
2.29695  00  02
2.29722  00  46

2.34291  90  00
2.34319  00  00
2.34347  00  90
2.34377  0a  00
2.34403  00  aa
2.34430  b0  00
2.34459  00  16
2.34485  00  16
2.34512  a0  50
2.34541  00  00
2.34568  e4  c8
2.34600  00  9c
2.34627  b2  6a
2.34657  00  5a
2.34684  00  02
2.34711  00  46

2.39279  90  00
2.39308  00  00
2.39335  00  90
2.39365  0a  00
2.39392  00  aa
2.39419  b0  00
2.39448  00  16
2.39474  00  16
2.39501  a0  50
2.39530  00  00
2.39557  e4  c8
2.39588  00  9c
2.39615  b2  6a
2.39646  00  5a
2.39673  00  02
2.39700  00  46

2.44267  90  00
2.44295  00  00
2.44323  00  90
2.44352  0a  00
2.44380  00  aa
2.44406  b0  00
2.44436  00  16
2.44463  00  16
2.44490  a0  50
2.44518  00  00
2.44545  e4  c8
2.44577  00  9c
2.44603  b2  6a
2.44633  00  5a
2.44660  00  02
2.44687  00  46

2.49255  90  00
2.49284  00  00
2.49312  00  90
2.49341  0a  00
2.49368  00  aa
2.49394  b0  00
2.49424  00  16
2.49450  00  16
2.49477  a0  50
2.49506  00  00
2.49533  e4  c8
2.49565  00  9c
2.49591  b2  6a
2.49622  00  5a
2.49649  00  02
